base_price,competitor_price,inventory,inventory_ratio,day_of_week,is_weekend,month,is_holiday,demand_rolling_7d,demand_rolling_30d,demand_momentum,is_low_stock,is_critical_stock,price_gap,price_gap_pct,is_cheaper,is_overpriced,competitor_price_trend,competitor_trending_up,hour,quarter,is_peak_hour,is_month_end,price_elasticity,category_Books,category_Clothing,category_Electronics,category_Furniture,category_Groceries,season_autumn,season_spring,season_summer,season_winter,stock_tier_critical,stock_tier_low,stock_tier_medium,stock_tier_high,demand
1881.81,2192.51,460,0.92,2,0,1,0,91.0,96.53,-5.53,0,0,-310.7,-14.17,1,0,2880.09,0,11,1,1,0,-0.0279,0,0,1,0,0,0,0,0,1,0,0,0,1,90
1204.36,1292.42,225,0.45,0,0,1,0,88.14,96.03,-7.89,0,0,-88.06,-6.81,1,0,2906.02,0,5,1,0,0,-0.463,0,1,0,0,0,0,0,0,1,0,0,1,0,105
2757.74,2406.07,334,0.668,1,0,1,0,87.0,97.3,-10.3,0,0,351.67,14.62,0,0,2921.04,0,15,1,0,0,-0.1181,0,0,0,1,0,0,0,0,1,0,0,0,1,89
1544.8,1358.41,154,0.308,1,0,1,0,89.29,97.27,-7.98,0,0,186.39,13.72,0,0,2539.02,0,17,1,0,0,0.3066,0,0,0,1,0,0,0,0,1,0,0,1,0,77
4488.17,4524.62,46,0.092,3,0,1,0,89.43,95.7,-6.27,1,1,-36.45,-0.81,1,0,2214.22,1,6,1,0,0,0.0204,0,1,0,0,0,0,0,0,1,1,0,0,0,80
1755.61,1474.64,406,0.812,5,1,2,0,86.71,95.17,-8.46,0,0,280.97,19.05,0,0,2618.97,0,22,1,0,0,-0.7186,1,0,0,0,0,0,0,0,1,0,0,0,1,115
1826.05,2074.05,3,0.006,2,0,2,0,92.14,95.07,-2.93,1,1,-248.0,-11.96,1,0,2257.06,0,18,1,1,0,-1.5171,1,0,0,0,0,0,0,0,1,1,0,0,0,108
4348.9,3491.63,61,0.122,6,1,1,0,85.0,85.0,0.0,1,0,857.27,24.55,0,1,3005.83,1,21,1,1,0,1.3108,0,1,0,0,0,0,0,0,1,0,1,0,0,103
3930.37,3459.98,77,0.154,0,0,1,0,94.0,94.0,0.0,1,0,470.39,13.6,0,0,3248.73,1,10,1,1,0,1.2106,1,0,0,0,0,0,0,0,1,0,1,0,0,91
2394.47,2076.5,498,0.996,5,1,2,0,93.0,93.0,0.0,0,0,317.97,15.31,0,0,3319.15,0,12,1,1,0,0.0562,0,1,0,0,0,0,0,0,1,0,0,0,1,89
223.24,201.45,236,0.472,6,1,2,0,92.0,92.0,0.0,0,0,21.79,10.82,0,0,3008.48,0,15,1,0,0,-0.5948,0,1,0,0,0,0,0,0,1,0,0,1,0,137
2411.48,1963.41,159,0.318,0,0,2,0,101.0,101.0,0.0,0,0,448.07,22.82,0,1,2447.08,0,9,1,0,0,-0.0335,0,1,0,0,0,0,0,0,1,0,0,1,0,92
4927.46,3942.35,80,0.16,3,0,3,0,99.5,99.5,0.0,1,0,985.11,24.99,0,1,2366.47,1,7,1,0,0,-0.1042,0,0,0,1,0,0,1,0,0,0,1,0,0,82
3741.47,3672.78,275,0.55,3,0,3,0,97.0,97.0,0.0,0,0,68.69,1.87,0,0,2591.59,1,5,1,0,0,0.1013,1,0,0,0,0,0,1,0,0,0,0,0,1,80
271.62,309.95,257,0.514,6,1,3,0,96.29,94.88,1.41,0,0,-38.33,-12.37,1,0,2686.87,0,7,1,0,0,-0.4717,1,0,0,0,0,0,1,0,0,0,0,0,1,115
227.08,203.47,455,0.91,0,0,3,0,98.0,97.11,0.89,0,0,23.61,11.6,0,0,2232.35,0,2,1,0,0,-0.0,0,1,0,0,0,0,1,0,0,0,0,0,1,115
1786.23,1582.33,129,0.258,2,0,3,0,101.43,98.9,2.53,0,0,203.9,12.89,0,0,1767.13,0,5,1,0,1,-0.0279,0,0,0,1,0,0,1,0,0,0,0,1,0,93
3171.9,3776.89,80,0.16,6,1,4,0,102.0,98.36,3.64,1,0,-604.99,-16.02,1,0,1696.53,1,9,2,0,0,0.1109,0,0,0,0,1,0,1,0,0,0,1,0,0,101
2163.48,2592.15,296,0.592,6,1,4,0,96.86,98.58,-1.72,0,0,-428.67,-16.54,1,0,2207.31,1,10,2,1,0,-0.5917,0,0,0,0,1,0,1,0,0,0,0,0,1,120
1494.95,1530.06,489,0.978,4,0,5,0,100.86,100.23,0.63,0,0,-35.11,-2.29,1,0,2297.13,0,16,2,0,0,1.0248,0,1,0,0,0,0,1,0,0,0,0,0,1,82
429.01,477.65,18,0.036,5,1,5,0,100.86,98.93,1.93,1,1,-48.64,-10.18,1,0,1952.52,0,0,2,0,0,-0.821,0,0,1,0,0,0,1,0,0,1,0,0,0,130
3109.55,2864.18,379,0.758,0,0,5,1,108.0,101.0,7.0,0,0,245.37,8.57,0,0,1496.07,1,0,2,0,0,-0.0763,1,0,0,0,0,0,1,0,0,0,0,0,1,68
3424.59,3275.69,37,0.074,1,0,5,0,101.29,98.94,2.35,1,1,148.9,4.55,0,0,1860.96,1,19,2,1,0,2.6127,0,0,0,1,0,0,1,0,0,1,0,0,0,86
1570.06,1645.49,447,0.894,3,0,5,0,97.14,98.18,-1.04,0,0,-75.43,-4.58,1,0,2299.85,0,19,2,1,0,0.0215,1,0,0,0,0,0,1,0,0,0,0,0,1,85
2083.97,2423.39,372,0.744,4,0,5,0,96.0,97.44,-1.44,0,0,-339.42,-14.01,1,0,2308.87,1,14,2,0,0,0.1797,0,0,0,0,1,0,1,0,0,0,0,0,1,90
3155.32,2594.38,435,0.87,0,0,5,0,94.43,97.05,-2.62,0,0,560.94,21.62,0,1,2115.52,1,19,2,1,0,-0.2377,0,0,0,1,0,0,1,0,0,0,0,0,1,79
1266.24,1333.61,315,0.63,6,1,5,0,88.57,96.15,-7.58,0,0,-67.37,-5.05,1,0,2115.83,0,18,2,1,1,-0.9726,0,0,0,0,1,0,1,0,0,0,0,0,1,125
3621.27,2912.64,95,0.19,3,0,6,0,94.71,97.52,-2.81,1,0,708.63,24.33,0,1,2087.77,1,1,2,0,0,-0.1462,1,0,0,0,0,0,0,1,0,0,1,0,0,91
4801.93,4971.27,375,0.75,1,0,6,0,89.14,97.23,-8.09,0,0,-169.34,-3.41,1,0,2435.63,1,9,2,0,0,-0.5393,1,0,0,0,0,0,0,1,0,0,0,0,1,75
4752.31,5652.9,97,0.194,4,0,6,0,90.14,96.26,-6.12,1,0,-900.59,-15.93,1,0,2736.64,1,14,2,0,0,9.0322,0,1,0,0,0,0,0,1,0,0,1,0,0,68
4417.23,5157.46,440,0.88,0,0,6,0,87.57,95.08,-7.51,0,0,-740.23,-14.35,1,0,3076.24,1,20,2,1,0,-0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,68
1830.83,1659.71,139,0.278,2,0,6,0,85.14,94.0,-8.86,0,0,171.12,10.31,0,0,3577.95,0,14,2,0,1,-0.4019,0,0,0,1,0,0,0,1,0,0,0,1,0,84
2140.45,2350.51,403,0.806,6,1,7,0,84.29,93.62,-9.33,0,0,-210.06,-8.94,1,0,3468.85,0,21,3,1,0,1.1263,0,0,0,1,0,0,0,1,0,0,0,0,1,100
2175.01,2514.4,102,0.204,6,1,7,0,87.29,93.85,-6.56,1,0,-339.39,-13.5,1,0,3434.01,0,6,3,0,0,-4.9547,0,0,0,0,1,0,0,1,0,0,1,0,0,92
2274.71,2668.58,44,0.088,3,0,7,0,82.57,93.79,-11.22,1,1,-393.87,-14.76,1,0,3602.7,0,7,3,0,0,2.8455,0,1,0,0,0,0,0,1,0,1,0,0,0,104
89.86,83.61,356,0.712,1,0,8,0,84.43,94.14,-9.71,0,0,6.25,7.48,0,0,3567.83,0,18,3,1,0,0.1101,0,0,1,0,0,0,0,1,0,0,0,0,1,93
4256.08,4863.29,418,0.836,0,0,8,1,87.0,94.1,-7.1,0,0,-607.21,-12.49,1,0,2869.6,1,0,3,0,0,-0.0058,0,0,0,0,1,0,0,1,0,0,0,0,1,68
3839.66,3963.7,267,0.534,1,0,9,0,87.0,93.53,-6.53,0,0,-124.04,-3.13,1,0,2756.79,1,13,3,1,0,-1.503,0,0,0,1,0,1,0,0,0,0,0,0,1,78
1833.35,2024.91,297,0.594,4,0,9,0,88.43,92.7,-4.27,0,0,-191.56,-9.46,1,0,2586.26,0,14,3,0,0,0.1718,0,0,0,0,1,1,0,0,0,0,0,0,1,71
4475.76,3903.56,457,0.914,5,1,9,0,86.57,92.03,-5.46,0,0,572.2,14.66,0,0,2638.43,1,6,3,0,0,0.0098,0,0,1,0,0,1,0,0,0,0,0,0,1,72
2759.73,2576.61,45,0.09,6,1,10,0,82.57,91.47,-8.9,1,1,183.12,7.11,0,0,2860.29,0,21,4,1,0,-0.2174,0,0,1,0,0,1,0,0,0,1,0,0,0,78
707.67,672.3,28,0.056,3,0,10,0,80.57,89.5,-8.93,1,1,35.37,5.26,0,0,2869.18,0,8,4,0,0,-0.7414,0,0,1,0,0,1,0,0,0,1,0,0,0,121
3977.61,3243.05,79,0.158,5,1,10,0,83.0,90.47,-7.47,1,0,734.56,22.65,0,1,2584.0,1,17,4,0,0,-0.0286,1,0,0,0,0,1,0,0,0,0,1,0,0,105
118.03,139.78,258,0.516,5,1,10,0,84.71,91.23,-6.52,0,0,-21.75,-15.56,1,0,3035.35,0,21,4,1,0,-0.422,0,0,1,0,0,1,0,0,0,0,0,0,1,148
2698.89,2178.84,384,0.768,6,1,10,0,96.14,93.5,2.64,0,0,520.05,23.87,0,1,2360.56,0,21,4,1,0,-0.009,0,0,0,0,1,1,0,0,0,0,0,0,1,119
2824.96,3276.9,475,0.95,2,0,10,1,102.0,93.63,8.37,0,0,-451.94,-13.79,1,0,2105.58,1,8,4,0,0,-6.8361,0,0,1,0,0,1,0,0,0,0,0,0,1,81
3277.38,3875.91,235,0.47,3,0,10,1,103.43,92.5,10.93,0,0,-598.53,-15.44,1,0,2284.43,1,6,4,0,0,0.4625,1,0,0,0,0,1,0,0,0,0,0,1,0,87
272.66,316.37,318,0.636,0,0,11,0,105.57,92.3,13.27,0,0,-43.71,-13.82,1,0,2280.48,0,20,4,1,0,-0.0878,0,0,0,0,1,1,0,0,0,0,0,0,1,94
749.09,623.69,18,0.036,0,0,11,0,107.86,92.07,15.79,1,1,125.4,20.11,0,1,1957.59,0,12,4,1,0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,94
2962.21,3000.7,271,0.542,4,0,12,0,104.0,91.2,12.8,0,0,-38.49,-1.28,1,0,1950.65,1,10,4,1,0,-0.1044,1,0,0,0,0,0,0,0,1,0,0,0,1,65
1670.1,1449.29,148,0.296,5,1,12,0,98.29,90.63,7.66,0,0,220.81,15.24,0,0,1916.03,0,5,4,0,0,-0.917,0,0,1,0,0,0,0,0,1,0,0,1,0,91
4155.83,4687.71,76,0.152,3,0,12,1,90.14,89.33,0.81,1,0,-531.88,-11.35,1,0,2103.1,1,10,4,1,0,-0.1624,0,0,0,0,1,0,0,0,1,0,1,0,0,69
4108.39,3747.85,394,0.788,6,1,12,0,83.0,89.37,-6.37,0,0,360.54,9.62,0,0,2461.51,1,7,4,0,0,-10.0,0,0,0,0,1,0,0,0,1,0,0,0,1,92
1250.27,1104.03,18,0.036,6,1,12,0,84.57,89.57,-5.0,1,1,146.24,13.25,0,0,2528.79,0,17,4,0,0,-0.7031,0,0,1,0,0,0,0,0,1,1,0,0,0,137
4494.85,5281.94,89,0.178,6,1,12,0,91.71,91.3,0.41,1,0,-787.09,-14.9,1,0,2132.81,1,17,4,0,1,-0.1378,0,0,1,0,0,0,0,0,1,0,1,0,0,88
3674.86,3968.41,279,0.558,6,1,1,0,90.86,91.23,-0.37,0,0,-293.55,-7.4,1,0,2842.17,1,16,1,0,0,-0.7475,0,0,1,0,0,0,0,0,1,0,0,0,1,100
4397.38,4163.75,368,0.736,2,0,1,0,91.71,91.93,-0.22,0,0,233.63,5.61,0,0,3319.99,1,17,1,0,1,-1.6784,0,1,0,0,0,0,0,0,1,0,0,0,1,67
280.37,312.87,24,0.048,3,0,2,0,92.0,90.0,2.0,1,1,-32.5,-10.39,1,0,3486.14,0,16,1,0,0,-0.7811,0,1,0,0,0,0,0,0,1,1,0,0,0,116
3816.0,4039.45,386,0.772,4,0,1,0,63.0,63.0,0.0,0,0,-223.45,-5.53,1,0,5610.74,0,18,1,1,0,-1.2084,0,0,0,1,0,0,0,0,1,0,0,0,1,80
664.28,589.21,233,0.466,3,0,1,0,71.5,71.5,0.0,0,0,75.07,12.74,0,0,4825.09,0,22,1,0,0,-0.4843,1,0,0,0,0,0,0,0,1,0,0,1,0,112
4047.12,4629.55,181,0.362,6,1,1,0,85.0,85.0,0.0,0,0,-582.43,-12.58,1,0,3413.13,1,0,1,0,1,-0.0298,0,0,0,0,1,0,0,0,1,0,0,1,0,95
2198.68,2268.6,491,0.982,3,0,2,0,87.5,87.5,0.0,0,0,-69.92,-3.08,1,0,3717.24,0,20,1,1,0,0.507,0,0,0,0,1,0,0,0,1,0,0,0,1,73
2649.62,2635.21,468,0.936,2,0,2,0,84.6,84.6,0.0,0,0,14.41,0.55,0,0,3427.51,0,8,1,0,0,1.4694,0,1,0,0,0,0,0,0,1,0,0,0,1,95
2067.61,2189.47,493,0.986,2,0,2,0,86.33,86.33,0.0,0,0,-121.86,-5.57,1,0,3295.46,0,2,1,0,0,0.5751,0,0,0,1,0,0,0,0,1,0,0,0,1,83
3743.16,3227.86,490,0.98,4,0,2,0,85.86,85.86,0.0,0,0,515.3,15.96,0,0,3137.46,1,2,1,0,0,-0.1487,1,0,0,0,0,0,0,0,1,0,0,0,1,73
2991.09,3119.21,235,0.47,6,1,2,0,87.29,84.25,3.04,0,0,-128.12,-4.11,1,0,2797.05,1,12,1,1,0,-1.0227,0,0,1,0,0,0,0,0,1,0,0,1,0,88
3528.07,3000.66,129,0.258,0,0,2,0,88.43,84.67,3.76,0,0,527.41,17.58,0,0,2665.59,1,3,1,0,0,-1.0128,1,0,0,0,0,0,0,0,1,0,0,1,0,72
2502.58,2450.26,69,0.138,2,0,3,0,82.71,83.4,-0.69,1,0,52.32,2.14,0,0,3010.08,0,7,1,0,0,-0.6212,1,0,0,0,0,0,1,0,0,0,1,0,0,85
1737.63,1701.88,310,0.62,6,1,3,0,81.29,83.55,-2.26,0,0,35.75,2.1,0,0,2698.75,0,23,1,0,0,-0.2309,0,0,0,0,1,0,1,0,0,0,0,0,1,91
1520.53,1344.93,39,0.078,0,0,3,0,83.86,84.17,-0.31,1,1,175.6,13.06,0,0,2617.79,0,0,1,0,0,-1.5832,0,1,0,0,0,0,1,0,0,1,0,0,0,109
1300.9,1559.73,292,0.584,1,0,3,0,85.86,86.08,-0.22,0,0,-258.83,-16.59,1,0,2433.47,0,16,1,0,0,-0.0635,0,1,0,0,0,0,1,0,0,0,0,0,1,110
2643.36,2942.55,488,0.976,4,0,3,0,89.71,87.79,1.92,0,0,-299.19,-10.17,1,0,2343.5,1,16,1,0,1,-0.2467,0,0,1,0,0,0,1,0,0,0,0,0,1,82
1116.73,1289.55,441,0.882,1,0,4,0,91.0,87.4,3.6,0,0,-172.82,-13.4,1,0,2302.75,0,12,2,1,0,-0.3379,0,0,0,0,1,0,1,0,0,0,0,0,1,98
2154.09,2161.05,188,0.376,5,1,4,0,92.43,88.06,4.37,0,0,-6.96,-0.32,1,0,2041.37,1,14,2,0,0,0.1428,0,0,0,1,0,0,1,0,0,0,0,1,0,111
1258.99,1363.08,7,0.014,0,0,4,0,98.0,89.41,8.59,1,1,-104.09,-7.64,1,0,1921.42,0,18,2,1,0,0.2602,0,0,1,0,0,0,1,0,0,1,0,0,0,99
4804.37,5657.71,176,0.352,5,1,4,0,100.0,89.94,10.06,0,0,-853.34,-15.08,1,0,1766.11,1,11,2,1,0,-0.0036,0,1,0,0,0,0,1,0,0,0,0,1,0,98
3818.0,3259.03,352,0.704,4,0,4,0,101.0,90.37,10.63,0,0,558.97,17.15,0,0,2331.23,1,11,2,1,1,0.994,0,0,0,0,1,0,1,0,0,0,0,0,1,78
3865.32,3591.54,185,0.37,4,0,4,0,96.57,89.75,6.82,0,0,273.78,7.62,0,0,2604.67,1,12,2,1,1,10.0,1,0,0,0,0,0,1,0,0,0,0,1,0,94
1435.65,1534.82,423,0.846,2,0,5,0,94.29,89.95,4.34,0,0,-99.17,-6.46,1,0,2894.93,0,14,2,0,0,-0.0169,0,0,0,0,1,0,1,0,0,0,0,0,1,95
1406.42,1205.19,490,0.98,1,0,5,0,96.14,90.18,5.96,0,0,201.23,16.7,0,0,2693.83,0,15,2,0,0,10.0,0,0,0,0,1,0,1,0,0,0,0,0,1,72
2145.04,1876.75,259,0.518,6,1,5,0,92.43,89.39,3.04,0,0,268.29,14.3,0,0,2681.77,0,10,2,1,0,1.4281,1,0,0,0,0,0,1,0,0,0,0,0,1,126
4872.65,4097.97,489,0.978,6,1,6,0,94.57,90.92,3.65,0,0,774.68,18.9,0,0,2641.16,1,9,2,0,0,-0.337,0,1,0,0,0,0,0,1,0,0,0,0,1,72
2127.49,2410.57,322,0.644,0,0,6,0,90.71,90.16,0.55,0,0,-283.08,-11.74,1,0,3031.86,0,2,2,0,0,-0.641,1,0,0,0,0,0,0,1,0,0,0,0,1,98
4504.25,3760.16,199,0.398,4,0,6,0,90.71,90.46,0.25,0,0,744.09,19.79,0,0,2567.98,1,11,2,1,1,-0.2832,0,1,0,0,0,0,0,1,0,0,0,1,0,67
2637.79,3036.49,447,0.894,0,0,7,0,89.14,89.59,-0.45,0,0,-398.7,-13.13,1,0,2639.57,1,8,3,0,0,-0.9365,0,0,1,0,0,0,0,1,0,0,0,0,1,93
170.85,197.13,12,0.024,6,1,7,0,89.0,89.71,-0.71,1,1,-26.28,-13.33,1,0,2560.28,0,3,3,0,1,-0.3449,0,0,0,0,1,0,0,1,0,1,0,0,0,123
3474.92,3429.62,310,0.62,3,0,8,0,93.0,90.86,2.14,0,0,45.3,1.32,0,0,2369.18,1,19,3,1,0,-0.0185,0,0,1,0,0,0,0,1,0,0,0,0,1,79
1358.51,1275.66,103,0.206,5,1,9,0,94.0,90.47,3.53,1,0,82.85,6.49,0,0,2686.96,0,6,3,0,0,-0.9976,0,0,0,1,0,1,0,0,0,0,1,0,0,127
1444.68,1670.26,233,0.466,0,0,9,0,94.14,92.6,1.54,0,0,-225.58,-13.51,1,0,2601.09,0,23,3,0,0,-4.0965,0,0,1,0,0,1,0,0,0,0,0,1,0,94
4570.56,3853.42,123,0.246,4,0,9,0,97.29,93.07,4.22,1,0,717.14,18.61,0,0,2254.27,1,16,3,0,0,-0.1426,1,0,0,0,0,1,0,0,0,0,1,0,0,65
528.76,534.54,14,0.028,2,0,9,1,92.57,91.5,1.07,1,1,-5.78,-1.08,1,0,2460.39,0,12,3,1,0,-0.7133,0,0,0,0,1,1,0,0,0,1,0,0,0,106
3092.5,2547.68,382,0.764,3,0,9,1,98.14,91.87,6.27,0,0,544.82,21.38,0,1,1999.59,1,21,3,1,1,-0.0642,1,0,0,0,0,1,0,0,0,0,0,0,1,73
736.17,857.31,166,0.332,2,0,10,0,95.29,91.87,3.42,0,0,-121.14,-14.13,1,0,1929.76,0,22,4,0,0,-0.6832,0,0,0,0,1,1,0,0,0,0,0,1,0,111
1486.26,1718.87,312,0.624,6,1,12,0,93.57,92.4,1.17,0,0,-232.61,-13.53,1,0,2024.07,0,13,4,1,0,-0.1149,1,0,0,0,0,0,0,0,1,0,0,0,1,98
1402.65,1559.43,385,0.77,0,0,12,0,96.29,92.9,3.39,0,0,-156.78,-10.05,1,0,1779.68,0,20,4,1,0,2.1767,0,0,1,0,0,0,0,0,1,0,0,0,1,86
1426.09,1216.51,168,0.336,4,0,12,0,90.43,93.33,-2.9,0,0,209.58,17.23,0,0,1820.22,0,4,4,0,0,9.7414,0,0,0,1,0,0,0,0,1,0,0,1,0,100
3444.43,3642.62,115,0.23,4,0,12,0,91.29,93.73,-2.44,1,0,-198.19,-5.44,1,0,1755.39,1,22,4,0,0,-0.1131,1,0,0,0,0,0,0,0,1,0,1,0,0,84
1124.14,1035.99,378,0.756,2,0,12,0,94.0,94.13,-0.13,0,0,88.15,8.51,0,0,1725.28,0,4,4,0,0,-0.2828,0,0,0,0,1,0,0,0,1,0,0,0,1,100
2190.94,2059.18,43,0.086,2,0,1,0,93.14,94.63,-1.49,1,1,131.76,6.4,0,0,1796.92,1,4,1,0,0,-0.0632,0,0,0,1,0,0,0,0,1,1,0,0,0,94
4826.75,3944.81,482,0.964,4,0,1,0,96.14,94.73,1.41,0,0,881.94,22.36,0,1,1727.13,1,21,1,1,0,-0.2388,0,1,0,0,0,0,0,0,1,0,0,0,1,67
133.49,124.6,212,0.424,0,0,1,0,89.86,93.33,-3.47,0,0,8.89,7.13,0,0,2168.2,0,14,1,0,1,-0.7675,0,0,0,1,0,0,0,0,1,0,0,1,0,117
4266.73,3861.38,219,0.438,1,0,1,0,92.57,93.57,-1.0,0,0,405.35,10.5,0,0,1940.45,1,1,1,0,1,-0.0144,0,0,0,0,1,0,0,0,1,0,0,1,0,65
4668.09,4635.48,195,0.39,6,1,2,0,89.57,93.0,-3.43,0,0,32.61,0.7,0,0,2269.3,1,17,1,0,0,3.1074,0,0,0,0,1,0,0,0,1,0,0,1,0,84
2107.02,2381.84,74,0.148,4,0,1,0,62.0,62.0,0.0,1,0,-274.82,-11.54,1,0,4717.21,0,1,1,0,0,-0.9431,0,0,1,0,0,0,0,0,1,0,1,0,0,93
79.41,82.39,29,0.058,4,0,2,0,77.5,77.5,0.0,1,1,-2.98,-3.62,1,0,3549.52,0,18,1,1,0,-0.3576,0,0,0,0,1,0,0,0,1,1,0,0,0,125
1940.2,1722.67,390,0.78,1,0,2,0,93.33,93.33,0.0,0,0,217.53,12.63,0,0,2393.81,0,1,1,0,0,-0.0147,0,0,0,1,0,0,0,0,1,0,0,0,1,82
1644.46,1908.9,485,0.97,5,1,2,0,90.5,90.5,0.0,0,0,-264.44,-13.85,1,0,2226.03,0,22,1,0,0,-1.1201,0,0,0,1,0,0,0,0,1,0,0,0,1,96
4943.85,4756.63,452,0.904,0,0,2,0,91.6,91.6,0.0,0,0,187.22,3.94,0,0,2162.6,1,6,1,0,0,-0.1558,0,0,0,0,1,0,0,0,1,0,0,0,1,66
4688.42,3984.78,148,0.296,6,1,3,0,87.33,87.33,0.0,0,0,703.64,17.66,0,0,2594.94,1,22,1,0,0,-7.6247,1,0,0,0,0,0,1,0,0,0,0,1,0,92
3246.14,3220.9,477,0.954,2,0,3,0,88.0,88.0,0.0,0,0,25.24,0.78,0,0,2793.49,1,23,1,0,0,0.8127,0,1,0,0,0,0,1,0,0,0,0,0,1,69
1008.89,1149.36,37,0.074,1,0,3,1,89.0,85.62,3.38,1,1,-140.47,-12.22,1,0,2579.73,0,4,1,0,0,-0.1893,0,0,1,0,0,0,1,0,0,1,0,0,0,78
1336.59,1084.48,434,0.868,6,1,3,0,86.86,84.78,2.08,0,0,252.11,23.25,0,1,2403.66,0,3,1,0,0,1.5394,0,0,0,0,1,0,1,0,0,0,0,0,1,117
3178.07,3285.75,80,0.16,2,0,3,0,85.71,88.0,-2.29,1,0,-107.68,-3.28,1,0,2546.82,1,23,1,0,1,-0.1427,0,0,1,0,0,0,1,0,0,0,1,0,0,94
4667.42,5459.3,29,0.058,2,0,4,0,87.43,88.55,-1.12,1,1,-791.88,-14.51,1,0,2770.11,1,2,2,0,0,-0.1816,0,0,0,1,0,0,1,0,0,1,0,0,0,86
3576.35,3885.16,183,0.366,1,0,5,0,86.0,88.33,-2.33,0,0,-308.81,-7.95,1,0,3277.31,1,18,2,1,0,0.2985,0,1,0,0,0,0,1,0,0,0,0,1,0,80
1032.99,1168.24,335,0.67,0,0,5,1,88.0,87.69,0.31,0,0,-135.25,-11.58,1,0,3152.82,0,9,2,0,1,-0.5449,0,0,0,1,0,0,1,0,0,0,0,0,1,111
2336.5,2455.79,407,0.814,0,0,5,0,90.71,89.36,1.35,0,0,-119.29,-4.86,1,0,2750.46,0,14,2,0,1,-0.1,0,0,0,0,1,0,1,0,0,0,0,0,1,97
1664.44,1672.09,326,0.652,3,0,6,0,94.71,89.87,4.84,0,0,-7.65,-0.46,1,0,2641.15,0,9,2,0,0,0.2509,0,1,0,0,0,0,0,1,0,0,0,0,1,90
4226.01,3459.19,364,0.728,5,1,7,0,96.43,89.88,6.55,0,0,766.82,22.17,0,1,2715.83,1,11,3,1,0,-0.1588,1,0,0,0,0,0,0,1,0,0,0,0,1,68
4496.43,4385.91,94,0.188,3,0,7,0,89.43,88.59,0.84,1,0,110.52,2.52,0,0,3055.07,1,16,3,0,0,0.4596,0,1,0,0,0,0,0,1,0,0,1,0,0,70
4927.66,4740.14,265,0.53,2,0,7,0,86.0,87.56,-1.56,0,0,187.52,3.96,0,0,3212.24,1,1,3,0,0,-0.5958,0,0,0,1,0,0,0,1,0,0,0,0,1,66
4829.18,4379.27,361,0.722,5,1,7,0,83.14,86.42,-3.28,0,0,449.91,10.27,0,0,3109.5,1,19,3,1,0,-9.8558,0,1,0,0,0,0,0,1,0,0,0,0,1,79
1950.87,1892.4,289,0.578,5,1,7,0,83.0,86.05,-3.05,0,0,58.47,3.09,0,0,3180.09,0,20,3,1,1,-0.7008,0,1,0,0,0,0,0,1,0,0,0,0,1,112
400.88,456.92,412,0.824,4,0,8,0,83.14,87.29,-4.15,0,0,-56.04,-12.26,1,0,3283.54,0,19,3,1,0,0.1011,0,0,1,0,0,0,0,1,0,0,0,0,1,103
2648.21,2251.06,306,0.612,4,0,8,0,84.0,88.0,-4.0,0,0,397.15,17.64,0,0,2997.99,0,7,3,0,0,-0.0242,0,0,1,0,0,0,0,1,0,0,0,0,1,89
3935.1,3560.9,462,0.924,2,0,8,0,83.86,88.04,-4.18,0,0,374.2,10.51,0,0,3080.7,1,20,3,1,1,-0.3699,1,0,0,0,0,0,0,1,0,0,0,0,1,73
2114.32,2179.13,41,0.082,3,0,9,0,84.57,87.42,-2.85,1,1,-64.81,-2.97,1,0,3095.23,0,19,3,1,0,-0.3849,0,0,0,1,0,1,0,0,0,1,0,0,0,86
2995.83,2525.23,336,0.672,4,0,9,0,86.86,87.36,-0.5,0,0,470.6,18.64,0,0,2779.97,0,8,3,0,0,-0.0558,0,1,0,0,0,1,0,0,0,0,0,0,1,84
4885.46,4514.11,224,0.448,1,0,9,0,89.43,87.23,2.2,0,0,371.35,8.23,0,0,2463.56,1,16,3,0,0,-0.2642,0,1,0,0,0,1,0,0,0,0,0,1,0,70
2147.2,2544.67,189,0.378,2,0,9,0,88.14,86.59,1.55,0,0,-397.47,-15.62,1,0,2482.82,1,0,3,0,0,-0.3823,0,1,0,0,0,1,0,0,0,0,0,1,0,85
4530.45,4030.81,251,0.502,5,1,9,0,84.29,86.54,-2.25,0,0,499.64,12.4,0,0,2576.0,1,6,3,0,0,0.1378,1,0,0,0,0,1,0,0,0,0,0,0,1,98
3277.07,3720.36,496,0.992,4,0,10,0,83.57,86.93,-3.36,0,0,-443.29,-11.92,1,0,3086.56,1,20,4,1,0,1.2172,0,0,1,0,0,1,0,0,0,0,0,0,1,65
787.59,908.24,105,0.21,1,0,10,0,80.14,86.2,-6.06,1,0,-120.65,-13.28,1,0,3296.46,0,5,4,0,0,-0.9518,1,0,0,0,0,1,0,0,0,0,1,0,0,112
1104.18,1119.86,227,0.454,0,0,10,0,85.71,87.87,-2.16,0,0,-15.68,-1.4,1,0,2917.51,0,6,4,0,1,-0.4442,1,0,0,0,0,1,0,0,0,0,0,1,0,92
4607.34,4329.74,2,0.004,2,0,11,1,86.57,87.83,-1.26,1,1,277.6,6.41,0,0,2766.18,1,22,4,0,0,-0.0171,1,0,0,0,0,1,0,0,0,1,0,0,0,87
